text,book
نه من شاد باشم نه فرزند من,siavash
نه پرمایه گردی ز پیوند من,siavash
نباشد مرا زندگانی دراز,siavash
ز کاخ و ز ایوان شوم بی‌نیاز,siavash
شود تخت من گاه افراسیاب,siavash
کند بی‌گنه مرگ بر من شتاب,siavash
چنین است رای سپهر بلند,siavash
گهی شاد دارد گهی مستمند,siavash
بدو گفت پیران کای سرفراز,siavash
مکن خیره اندیشهٔ دل دراز,siavash
که افراسیاب از بلا پشت تست,siavash
به شاهی نگین اندر انگشت تست,siavash
مرا نیز تا جان بود در تنم,siavash
بکوشم که پیمان تو نشکنم,siavash
نمانم که بادی به تو بگذرد,siavash
وگر موی بر تو هوا بشمرد,siavash
سیاوش بدو گفت کای نیکنام,siavash
نبینم جز از نیکنامیت کام,siavash
تو پپمان چنین داری و رای راست,siavash
ولیکن فلک را جز اینست خواست,siavash
همه راز من آشکارا به تست,siavash
که بیدار دل بادی و تندرست,siavash
من آگاهی از فر یزدان دهم,siavash
هم از راز چرخ بلند آگهم,siavash
بگویم ترا بودنیها درست,siavash
ز ایوان و کاخ اندرآیم نخست,siavash
بدان تا نگویی چو بینی جهان,siavash
که این بر سیاوش چرا شد نهان,siavash
تو ای گرد پیران بسیار هوش,siavash
بدین گفتها پهن بگشای گوش,siavash
فراوان بدین نگذرد روزگار,siavash
که بر دست بیداردل شهریار,siavash
شوم زار من کشته بر بی‌گناه,siavash
کسی دیگر آراید این تاج و گاه,siavash
ز گفتار بدخواه و ز بخت بد,siavash
چنین بی‌گنه بر سرم بد رسد,siavash
ز کشته شود زندگانی دژم,siavash
برآشوبد ایران و توران بهم,siavash
پر از رنج گردد سراسر زمین,siavash
دو کشور شود پر ز شمشیر و کین,siavash
بسی سرخ و زرد و سیاه و بنفش,siavash
از ایران و توران ببینی درفش,siavash
بسی غارت و بردن خواسته,siavash
پراگندن گنج آراسته,siavash
بسا کشورا کان به پای ستور,siavash
بکوبند و گردد به جوی آب شور,siavash
از ایران و توران برآید خروش,siavash
جهانی ز خون من آید به جوش,siavash
جهاندار بر چرخ چونین نوشت,siavash
به فرمان او بردهد هرچ کشت,siavash
سپهدار ترکان ز کردار خویش,siavash
پشیمان شود هم ز گفتار خویش,siavash
پشیمانی آنگه نداردش سود,siavash
که برخیزد از بوم آباد دود,siavash
بیا تا به شادی خوریم و دهیم,siavash
چو گاه گذشتن بود بگذریم,siavash
چو بشنید پیران و اندیشه کرد,siavash
ز گفتار او شد دلش پر ز درد,siavash
چنین گفت کز من بد آمد به من,siavash
گر او راست گوید همی این سخن,siavash
ورا من کشیده به توران زمین,siavash
پراگندم اندر جهان تخم کین,siavash
شمردم همه باد گفتار شاه,siavash
چنین هم همی گفت با من پگاه,siavash
وزان پس چنین گفت با دل به مهر,siavash
که از جنبش و راز گردان سپهر,siavash
چه داند بدو رازها کی گشاد,siavash
همانا ز ایرانش آمد بیاد,siavash
ز کاووس و ز تخت شاهنشهی,siavash
بیاد آمدش روزگار بهی,siavash
دل خویش زان گفته خرسند کرد,siavash
نه آهنگ رای خردمند کرد,siavash
همه راه زین‌گونه بد گفت و گوی,siavash
دل از بودنیها پر از جست و جوی,siavash
چو از پشت اسپان فرود آمدند,siavash
ز گفتار یکباره دم برزدند,siavash
یکی خوان زرین بیاراستند,siavash
می و رود و رامشگران خواستند,siavash
ببودند یک هفته زین‌گونه شاد,siavash
ز شاهان گیتی گرفتند یاد,siavash
به هشتم یکی نامه آمد ز شاه,siavash
به نزدیک سالار توران سپاه,siavash
کزانجا برو تا به دریای چین,siavash
ازان پس گذر کن به مکران زمین,siavash
همی رو چنین تا سر مرز هند,siavash
وزانجا گذر کن به دریای سند,siavash
همه باژ کشور سراسر بخواه,siavash
بگستر به مرز خزر در سپاه,siavash
برآمد خروش از در پهلوان,siavash
ز بانگ تبیره زمین شد نوان,siavash
ز هر سو سپاه انجمن شد به روی,siavash
یکی لشکری گشت پرخاش جوی,siavash
به نزد سیاوش بسی خواسته,siavash
ز دینار و اسپان آراسته,siavash
به هنگام پدرود کردن بماند,siavash
به فرمان برفت و سپه را براند,siavash
هیونی ز نزدیک افراسیاب,siavash
چو آتش بیامد به هنگام خواب,siavash
یکی نامه سوی سیاوش به مهر,siavash
نوشته به کردار گردان سپهر,siavash
که تا تو برفتی نیم شادمان,siavash
از اندیشه بی‌غم نیم یک زمان,siavash
ولیکن من اندر خور رای تو,siavash
به توران بجستم همی جای تو,siavash
گر آنجا که هستی خوش و خرم است,siavash
چنان چون بباید دلت بی‌غم است,siavash
به شادی بباش و به نیکی بمان,siavash
تو شادان بداندیش تو با غمان,siavash
بدان پادشاهی همی بازگرد,siavash
سر بدسگال اندرآور به گرد,siavash
سیاوش سپه برگرفت و برفت,siavash
بدان سو که فرمود سالار تفت,siavash
صد اشتر ز گنج و درم بار کرد,siavash
چهل را همه بار دینار کرد,siavash
هزار اشتر بختی سرخ موی,siavash
بنه بر نهادند با رنگ و بوی,siavash
از ایران و توران گزیده سوار,siavash
برفتند شمشیرزن ده هزار,siavash
به پیش سپاه اندرون خواسته,siavash
عماری و خوبان آراسته,siavash
ز یاقوت و ز گوهر شاهوار,siavash
چه از طوق و ز تاج وزگوشوار,siavash
چه مشک و چه کافور و عود و عبیر,siavash
چه دیبا و چه تختهای حریر,siavash
ز مصری و چینی و از پارسی,siavash
همی رفت با او شتر بار سی,siavash
چو آمد بران شارستان دست آخت,siavash
دو فرسنگ بالا و پهناش ساخت,siavash
از ایوان و میدان و کاخ بلند,siavash
ز پالیز وز گلشن ارجمند,siavash
بیاراست شهری بسان بهشت,siavash
به هامون گل و سنبل و لاله کشت,siavash
بر ایوان نگارید چندی نگار,siavash
ز شاهان وز بزم وز کارزار,siavash
نگار سر و تاج و کاووس شاه,siavash
نگارید با یاره و گرز و گاه,siavash
بر تخت او رستم پیلتن,siavash
همان زال و گودرز و آن انجمن,siavash
ز دیگر سو افراسیاب و سپاه,siavash
چو پیران و گرسیوز کینه‌خواه,siavash
بهر گوشه‌ای گنبدی ساخته,siavash
سرش را به ابراندر افراخته,siavash
نشسته سراینده رامشگران,siavash
سر اندر ستاره سران سران,siavash
سیاووش گردش نهادند نام,siavash
همه شهر زان شارستان شادکام,siavash
چو پیران بیامد ز هند و ز چین,siavash
سخن رفت زان شهر با آفرین,siavash
خنیده به توران سیاووش گرد,siavash
کز اختر بنش کرده شد روز ارد,siavash
از ایوان و کاخ و ز پالیز و باغ,siavash
ز کوه و در و رود وز دشت راغ,siavash
شتاب آمدش تا ببیند که شاه,siavash
چه کرد اندران نامور جایگاه,siavash
هرآنکس که او از در کار بود,siavash
بدان مرز با او سزاوار بود,siavash
هزار از هنرمند گردان گرد,siavash
چو هنگامهٔ رفتن آمد ببرد,siavash
چو آمد به نزدیک آن جایگاه,siavash
سیاوش پذیره شدش با سپاه,siavash
چو پیران به نزد سیاوش رسید,siavash
پیاده شد از دور کاو را بدید,siavash
سیاوش فرود آمد از نیل رنگ,siavash
مر او را گرفت اندر آغوش تنگ,siavash
بگشتند هر دو بدان شارستان,siavash
ز هر در زدند از هنر داستان,siavash
سراسر همه باغ و میدان و کاخ,siavash
همی دید هرسو بنای فراخ,siavash
سپهدار پیران ز هر سو براند,siavash
بسی آفرین بر سیاوش بخواند,siavash
بدو گفت گر فر و برز کیان,siavash
نبودیت با دانش اندر جهان,siavash
کی آغاز کردی بدین گونه جای,siavash
کجا آمدی جای زین سان به پای,siavash
بماناد تا رستخیز این نشان,siavash
میان دلیران و گردنکشان,siavash
پسر بر پسر همچنین شاد باد,siavash
جهاندار و پیروز و فرخ نژاد,siavash
چو یک بهره از شهر خرم بدید,siavash
